case_study,benchmark,mode,success,interpret_time,interpret_cpu,interpret_mem,transpile_time,transpile_cpu,transpile_mem,compile_time,compile_cpu,compile_mem,execute_time,execute_cpu,execute_mem,smt_calls,smt_time,smt_mode,smt_eval_time,smt_wait_time,smt_cache_hits,smt_cache_misses,smt_cache_clears,work
symex,numbrix-unsat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.25,99,0.124944,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.74,99,0.125372,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.96,639,0.05682,97,11.341703117000002,check-sat-assuming,11.341700000000001,3.117e-06,0.00484,0.000817,0,0.17721
symex,numbrix-unsat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.23,783,0.056416,97,8.622783079000001,check-sat-assuming,8.62278,3.079e-06,0.005074,0.000583,0,0.17721
symex,numbrix-unsat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.28,775,0.056184,97,8.692852785,check-sat-assuming,8.69285,2.785e-06,0.005146,0.000511,0,0.17721
symex,numbrix-unsat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.99,736,0.055928,97,9.378452984,check-sat-assuming,9.37845,2.984e-06,0.005051,0.000606,0,0.17721
symex,numbrix-unsat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.80,809,0.05666,97,8.210663184000001,check-sat-assuming,8.21066,3.1840000000000003e-06,0.005158,0.000499,0,0.17721
symex,numbrix-unsat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.98,799,0.05608,97,8.370053343999999,check-sat-assuming,8.370049999999999,3.344e-06,0.004977,0.00068,0,0.17721
symex,numbrix-unsat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,788,0.056596,97,8.445042799000001,check-sat-assuming,8.44504,2.799e-06,0.005085,0.000572,0,0.17721
symex,numbrix-unsat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.10,853,0.05638,97,7.537363687999999,check-sat-assuming,7.53736,3.6879999999999997e-06,0.005138,0.000519,0,0.17721
symex,numbrix-unsat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.69,648,0.055924,97,11.072603514999999,check-sat-assuming,11.0726,3.515e-06,0.004832,0.000825,0,0.17721
symex,numbrix-unsat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.97,796,0.056668,97,8.383503065,check-sat-assuming,8.3835,3.065e-06,0.005111,0.000546,0,0.17721
symex,numbrix-unsat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.99,146,0.055868,97,37.5012,check-sat-assuming,25.793599999999998,11.707600000000001,0.003692,0.001965,0,0.164626
symex,numbrix-unsat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.57,150,0.056408,97,35.5984,check-sat-assuming,24.4957,11.1027,0.003684,0.001973,0,0.164776
symex,numbrix-unsat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.43,147,0.056252,97,33.56325,check-sat-assuming,25.3506,8.21265,0.003744,0.001913,0,0.16468
symex,numbrix-unsat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.40,141,0.056408,97,35.79441,check-sat-assuming,27.9235,7.87091,0.003595,0.002062,0,0.164585
symex,numbrix-unsat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.37,143,0.056984,97,42.2278,check-sat-assuming,28.331599999999998,13.8962,0.003274,0.002383,0,0.164621
symex,numbrix-unsat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.60,144,0.056596,97,32.80955,check-sat-assuming,25.9223,6.88725,0.003532,0.002125,0,0.164665
symex,numbrix-unsat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.15,150,0.05584,97,32.10837,check-sat-assuming,23.9099,8.198469999999999,0.003881,0.001776,0,0.164648
symex,numbrix-unsat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.23,149,0.055984,97,30.845219999999998,check-sat-assuming,23.7836,7.06162,0.003684,0.001973,0,0.164572
symex,numbrix-unsat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.33,146,0.05666,97,38.4658,check-sat-assuming,26.1129,12.3529,0.003448,0.002209,0,0.164739
symex,numbrix-unsat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.69,146,0.056648,97,31.909580000000002,check-sat-assuming,25.6014,6.30818,0.003727,0.00193,0,0.164634
symex,numbrix-unsat,interpret-reorder,y,15.64,179,0.713616,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,14.259155775,check-sat-assuming,14.259,0.000155775,0.003482,0.00075,0,0.267541
symex,numbrix-unsat,interpret-reorder,y,15.89,183,0.722052,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,15.002150735,check-sat-assuming,15.002,0.000150735,0.003483,0.000749,0,0.267541
symex,numbrix-unsat,interpret-reorder,y,16.86,177,0.713284,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,15.635155014,check-sat-assuming,15.635,0.000155014,0.003336,0.000896,0,0.267541
symex,numbrix-unsat,interpret-reorder,y,16.72,183,0.735296,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,15.412167245000001,check-sat-assuming,15.412,0.000167245,0.003446,0.000786,0,0.267541
symex,numbrix-unsat,interpret-reorder,y,18.46,174,0.730816,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,17.324164073000002,check-sat-assuming,17.324,0.00016407299999999999,0.003358,0.000874,0,0.267541
symex,numbrix-unsat,interpret-reorder,y,16.64,183,0.716908,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,15.72916914,check-sat-assuming,15.729,0.00016914000000000002,0.003385,0.000847,0,0.267541
symex,numbrix-unsat,interpret-reorder,y,15.66,182,0.722328,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,14.427143242,check-sat-assuming,14.427,0.000143242,0.003451,0.000781,0,0.267541
symex,numbrix-unsat,interpret-reorder,y,17.24,177,0.708884,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,16.153169222,check-sat-assuming,16.153,0.00016922200000000001,0.003419,0.000813,0,0.267541
symex,numbrix-unsat,interpret-reorder,y,17.51,175,0.722708,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,16.045164958,check-sat-assuming,16.045,0.000164958,0.003455,0.000777,0,0.267541
symex,numbrix-unsat,interpret-reorder,y,17.32,173,0.713852,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,16.154159779,check-sat-assuming,16.154,0.000159779,0.003444,0.000788,0,0.267541
symex,numbrix-unsat,interpret-unbatched,y,23.03,168,0.706084,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,29.675310226999997,check-sat-assuming,24.432,5.243310227,0.002565,0.001667,0,0.268444
symex,numbrix-unsat,interpret-unbatched,y,22.57,167,0.714264,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,36.099810878,check-sat-assuming,23.032,13.067810878,0.002613,0.001619,0,0.268475
symex,numbrix-unsat,interpret-unbatched,y,24.44,164,0.715176,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,35.815792537,check-sat-assuming,25.108,10.707792537,0.002306,0.001926,0,0.268209
symex,numbrix-unsat,interpret-unbatched,y,21.60,173,0.728332,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,28.828341109,check-sat-assuming,22.139,6.689341109,0.00248,0.001752,0,0.268621
symex,numbrix-unsat,interpret-unbatched,y,21.39,165,0.7248,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,26.313670836,check-sat-assuming,21.452,4.861670836,0.002615,0.001617,0,0.267823
symex,numbrix-unsat,interpret-unbatched,y,24.95,161,0.737008,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,33.995993504,check-sat-assuming,25.131,8.864993504,0.002479,0.001753,0,0.268006
symex,numbrix-unsat,interpret-unbatched,y,22.41,167,0.732436,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,37.044752451,check-sat-assuming,22.859,14.185752451,0.002705,0.001527,0,0.268021
symex,numbrix-unsat,interpret-unbatched,y,26.09,161,0.7392,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,31.279283262,check-sat-assuming,26.526,4.753283262,0.002351,0.001881,0,0.267797
symex,numbrix-unsat,interpret-unbatched,y,23.02,167,0.7234,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,23.851839557999998,check-sat-assuming,23.18,0.6718395580000001,0.002606,0.001626,0,0.267934
symex,numbrix-unsat,interpret-unbatched,y,24.66,163,0.71696,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,27.910827679,check-sat-assuming,25.006,2.904827679,0.002432,0.0018,0,0.26879
symex,prioqueue-5,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.26,100,0.149384,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.23,100,0.149444,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.45,100,0.149376,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.24,100,0.149252,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.31,99,0.149212,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.31,99,0.149188,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.54,99,0.14928,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.51,99,0.148744,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.32,100,0.149436,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.31,99,0.149184,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.17,99,0.123796,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.14,99,0.123772,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.11,99,0.125848,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.07,99,0.123812,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.17,99,0.123756,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.11,99,0.12376,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.06,99,0.123744,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.10,99,0.123764,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.12,99,0.123832,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.08,99,0.123776,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.70,2739,0.81074,10297,58.20887166000001,check-sat-assuming,58.207800000000006,0.00107166,0.110385,0.090634,849,26.373291
symex,prioqueue-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.89,2727,0.809368,10297,58.71683474,check-sat-assuming,58.7158,0.00103474,0.110561,0.090458,846,26.373291
symex,prioqueue-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.06,2726,0.811576,10297,58.862887210000004,check-sat-assuming,58.8618,0.00108721,0.110209,0.09081,850,26.373291
symex,prioqueue-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.78,2729,0.807392,10297,58.70269289,check-sat-assuming,58.7016,0.00109289,0.110288,0.090731,844,26.373291
symex,prioqueue-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.41,2692,0.814332,10297,59.066070769999996,check-sat-assuming,59.065,0.00107077,0.110159,0.09086,850,26.373291
symex,prioqueue-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.86,2729,0.808312,10297,58.4439595,check-sat-assuming,58.4429,0.0010595000000000001,0.110491,0.090528,842,26.373291
symex,prioqueue-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.69,2732,0.80626,10297,58.28657953,check-sat-assuming,58.2855,0.0010795300000000002,0.110104,0.090915,850,26.373291
symex,prioqueue-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.83,2723,0.81148,10297,58.57318990099999,check-sat-assuming,58.572199999999995,0.000989901,0.110335,0.090684,848,26.373291
symex,prioqueue-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.80,2733,0.804932,10297,58.39814719,check-sat-assuming,58.3971,0.0010471900000000001,0.110412,0.090607,849,26.373291
symex,prioqueue-5,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.49,2743,0.809408,10297,58.58078077300001,check-sat-assuming,58.579800000000006,0.000980773,0.110294,0.090725,846,26.373291
symex,prioqueue-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33,3830,1.17234,10297,33.487489999999994,check-sat-assuming,32.230599999999995,1.25689,0.188895,0.012332,100,24.499208
symex,prioqueue-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.77,3511,1.192024,10297,33.99601,check-sat-assuming,32.5723,1.42371,0.188443,0.012784,104,24.498604
symex,prioqueue-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.40,3821,1.189508,10297,33.2627,check-sat-assuming,32.0155,1.2472,0.188887,0.01234,103,24.494919
symex,prioqueue-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,3837,1.170596,10297,33.44906,check-sat-assuming,32.2319,1.21716,0.188886,0.012341,100,24.496132
symex,prioqueue-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30,3833,1.174416,10297,33.80545000000001,check-sat-assuming,32.580400000000004,1.22505,0.188561,0.012666,104,24.500479
symex,prioqueue-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39,3833,1.190572,10297,33.42651,check-sat-assuming,32.1415,1.28501,0.18896,0.012267,101,24.506211
symex,prioqueue-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.29,3833,1.163004,10297,33.88047,check-sat-assuming,32.5377,1.34277,0.188614,0.012613,101,24.500275
symex,prioqueue-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.34,3829,1.168948,10297,33.67038,check-sat-assuming,32.2228,1.4475799999999999,0.188903,0.012324,95,24.502871
symex,prioqueue-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30,3821,1.167468,10297,33.14119,check-sat-assuming,31.9769,1.16429,0.188787,0.01244,98,24.49297
symex,prioqueue-5,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.40,3828,1.177064,10297,33.583110000000005,check-sat-assuming,32.081900000000005,1.50121,0.188751,0.012476,104,24.502883
symex,prioqueue-5,interpret-reorder,y,39.81,586,10.920944,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,44.925194796,check-sat-assuming,44.923,0.002194796,0.056629,0.088914,829,34.648007
symex,prioqueue-5,interpret-reorder,y,39.65,590,13.569636,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,44.891198475,check-sat-assuming,44.889,0.002198475,0.05726,0.088283,825,34.648007
symex,prioqueue-5,interpret-reorder,y,39.95,586,14.123436,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,45.332303092,check-sat-assuming,45.33,0.002303092,0.057261,0.088282,822,34.648007
symex,prioqueue-5,interpret-reorder,y,38.91,583,8.659264,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,44.889317079,check-sat-assuming,44.887,0.002317079,0.056753,0.08879,828,34.648007
symex,prioqueue-5,interpret-reorder,y,40.10,582,9.532624,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,44.271271776999995,check-sat-assuming,44.269,0.002271777,0.056767,0.088776,829,34.648007
symex,prioqueue-5,interpret-reorder,y,40.97,581,10.737092,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,45.069274677,check-sat-assuming,45.067,0.002274677,0.056941,0.088602,830,34.648007
symex,prioqueue-5,interpret-reorder,y,39.53,583,9.82134,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,44.49020772,check-sat-assuming,44.488,0.0022077200000000003,0.057292,0.088251,825,34.648007
symex,prioqueue-5,interpret-reorder,y,39.58,601,10.673808,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,45.050284881,check-sat-assuming,45.048,0.002284881,0.057415,0.088128,823,34.648007
symex,prioqueue-5,interpret-reorder,y,39.15,590,8.508548,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,44.85333552,check-sat-assuming,44.851,0.00233552,0.056909,0.088634,826,34.648007
symex,prioqueue-5,interpret-reorder,y,39.79,571,7.842272,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,45.182340871,check-sat-assuming,45.18,0.002340871,0.057043,0.0885,826,34.648007
symex,prioqueue-5,interpret-unbatched,y,7.88,3035,16.239104,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,35.081177055,check-sat-assuming,33.707,1.374177055,0.123515,0.022028,188,34.865638
symex,prioqueue-5,interpret-unbatched,y,7.95,3035,17.98748,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,33.84960491,check-sat-assuming,32.183,1.66660491,0.123833,0.02171,186,35.044954
symex,prioqueue-5,interpret-unbatched,y,7.99,3065,17.211628,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,34.48064603,check-sat-assuming,34.087,0.39364603,0.122875,0.022668,197,34.83891
symex,prioqueue-5,interpret-unbatched,y,7.93,3013,16.050872,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,35.662343772999996,check-sat-assuming,34.846,0.816343773,0.124305,0.021238,183,35.172229
symex,prioqueue-5,interpret-unbatched,y,7.76,3031,15.410024,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,36.227879158,check-sat-assuming,34.958,1.269879158,0.124452,0.021091,181,35.043743
symex,prioqueue-5,interpret-unbatched,y,7.63,3033,14.871328,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,36.335937123,check-sat-assuming,33.793,2.542937123,0.123258,0.022285,194,34.929969
symex,prioqueue-5,interpret-unbatched,y,7.80,3005,16.339464,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,32.089655702,check-sat-assuming,30.682,1.407655702,0.123907,0.021636,188,34.999228
symex,prioqueue-5,interpret-unbatched,y,7.85,2992,16.45212,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,32.916748781,check-sat-assuming,30.956,1.960748781,0.123969,0.021574,186,34.857065
symex,prioqueue-5,interpret-unbatched,y,7.95,2995,18.71464,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,35.364697529,check-sat-assuming,34.686,0.678697529,0.124665,0.020878,176,35.036366
symex,prioqueue-5,interpret-unbatched,y,7.90,3004,18.247264,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,34.954826078,check-sat-assuming,34.017,0.9378260780000001,0.123562,0.021981,190,34.77764
symex,prioqueue-6,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.54,100,0.1803,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.56,99,0.18008,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.69,99,0.179848,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.82,99,0.18014,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.56,99,0.180276,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.59,99,0.18034,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.82,99,0.179852,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.58,99,0.179764,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.86,99,0.179856,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,cbmc,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.73,99,0.179552,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.29,99,0.162908,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.44,99,0.163048,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.28,99,0.165296,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.02,99,0.165348,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.61,99,0.165092,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.46,99,0.165148,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.75,99,0.165272,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.39,99,0.163124,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.13,99,0.165316,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.94,99,0.165276,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,prioqueue-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.65,2273,3.2761,41524,342.19281258,check-sat-assuming,342.189,0.00381258,0.464695,0.523677,4899,100.549731
symex,prioqueue-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.16,2307,3.358004,41524,343.43660002,check-sat-assuming,343.433,0.00360002,0.466158,0.522214,4888,100.549731
symex,prioqueue-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.69,2295,3.177312,41524,342.25787273000003,check-sat-assuming,342.254,0.0038727299999999996,0.465084,0.523288,4896,100.549731
symex,prioqueue-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.96,2283,3.342944,41524,340.95784431,check-sat-assuming,340.954,0.00384431,0.466306,0.522066,4892,100.549731
symex,prioqueue-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.23,2282,3.33096,41524,342.04085053999995,check-sat-assuming,342.037,0.00385054,0.466131,0.522241,4890,100.549731
symex,prioqueue-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.68,2302,3.103112,41524,341.54862195000004,check-sat-assuming,341.545,0.00362195,0.464365,0.524007,4901,100.549731
symex,prioqueue-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.27,2301,3.33052,41524,341.43116476,check-sat-assuming,341.427,0.00416476,0.464224,0.524148,4903,100.549731
symex,prioqueue-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.74,2289,3.2684,41524,342.85777415,check-sat-assuming,342.854,0.00377415,0.466443,0.521929,4882,100.549731
symex,prioqueue-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.46,2275,3.343328,41524,340.9938188,check-sat-assuming,340.99,0.0038188,0.466261,0.522111,4886,100.549731
symex,prioqueue-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.38,2299,3.29822,41524,343.12284714000003,check-sat-assuming,343.119,0.00384714,0.466454,0.521918,4878,100.549731
symex,prioqueue-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.65,3963,3.501208,41524,150.00287,check-sat-assuming,147.998,2.00487,0.954714,0.03399,310,93.413774
symex,prioqueue-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.87,3960,3.334912,41524,153.01492,check-sat-assuming,151.095,1.91992,0.955622,0.033082,301,93.419047
symex,prioqueue-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.47,3954,3.53436,41524,152.26161,check-sat-assuming,150.411,1.8506099999999999,0.955287,0.033417,299,93.420289
symex,prioqueue-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.26,3962,3.603768,41524,151.87963,check-sat-assuming,149.998,1.8816300000000001,0.955604,0.0331,300,93.40812
symex,prioqueue-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.94,3971,3.534192,41524,152.38643,check-sat-assuming,150.505,1.8814300000000002,0.95526,0.033444,303,93.40908
symex,prioqueue-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.74,3966,3.608544,41524,152.81341,check-sat-assuming,150.83,1.9834100000000001,0.955368,0.033336,300,93.422827
symex,prioqueue-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.98,3967,3.546728,41524,151.67561,check-sat-assuming,149.526,2.14961,0.955289,0.033415,300,93.413583
symex,prioqueue-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.64,3969,3.625672,41524,151.98251,check-sat-assuming,150.331,1.65151,0.955202,0.033502,303,93.407878
